ID_Reservation,Professeur,Matiere,Salle,Date,Heure_Debut,Heure_Fin,Statut
1435,Fernandes Anouk,Physique,E415,2026-05-26,10:00,11:30,confirmee
1436,Cousin Arnaude,Chimie,C843,2026-05-31,14:00,15:30,confirmee
1437,Marchand Augustin,Info,B436,2026-03-15,13:00,14:30,en_attente
1438,Fouquet Valérie,Maths,C512,2026-04-01,16:00,17:30,confirmee
1439,Rocher Aimé,Info,A137,2026-03-19,08:00,09:30,confirmee
1440,Gauthier Lorraine,Info,C298,2026-04-04,10:00,11:30,confirmee
1441,Munoz Michelle,Maths,A195,2026-04-14,12:00,13:30,confirmee
1442,Cordier Émile,Maths,A548,2026-05-07,10:00,11:30,confirmee
1443,Chrétien Susanne,Histoire,B949,2026-05-18,10:00,11:30,confirmee
1444,Fouquet Valérie,Chimie,C512,2026-03-28,10:00,11:30,confirmee
1445,Gauthier Pénélope,Info,C843,2026-03-22,14:00,15:30,confirmee
1446,Blanchard François,Maths,C843,2026-04-08,14:00,15:30,confirmee
1447,Chrétien Susanne,Maths,C298,2026-04-13,16:00,17:30,confirmee
1448,Blot Andrée,Chimie,A548,2026-05-04,15:00,16:30,en_attente
1449,Vincent Bertrand,Histoire,C512,2026-04-18,09:00,10:30,en_attente
1450,Thibault Jérôme,Chimie,C298,2026-05-21,15:00,16:30,confirmee
1451,Lecoq Maggie,Physique,A181,2026-03-11,14:00,15:30,en_attente
1452,Alexandre Danielle,Physique,B949,2026-04-18,12:00,13:30,annulee
1453,Lecoq Maggie,Maths,B436,2026-05-30,10:00,11:30,annulee
1454,Gaudin Benjamin,Histoire,A793,2026-05-05,13:00,14:30,en_attente
1455,Fernandes Anouk,Info,B318,2026-03-15,10:00,11:30,confirmee
1456,Thibault Jérôme,Chimie,E415,2026-04-29,13:00,14:30,confirmee
1457,Michaud Guillaume,Maths,A181,2026-05-18,11:00,12:30,confirmee
1458,Marchand Augustin,Histoire,B436,2026-05-15,16:00,17:30,confirmee
1459,Duval Clémence,Chimie,C832,2026-04-17,08:00,09:30,confirmee
1460,Fouquet Valérie,Maths,A548,2026-03-14,13:00,14:30,confirmee
1461,Vincent Bertrand,Histoire,C298,2026-05-05,10:00,11:30,confirmee
1462,Chrétien Susanne,Chimie,E415,2026-04-17,08:00,09:30,confirmee
1463,Gauthier Lorraine,Chimie,C832,2026-04-13,10:00,11:30,confirmee
1464,Gauthier Pénélope,Maths,C031,2026-05-27,12:00,13:30,confirmee
1465,Mary Geneviève,Maths,C512,2026-04-25,13:00,14:30,confirmee
1466,Munoz Michelle,Histoire,A137,2026-04-11,10:00,11:30,confirmee
1467,Rocher Aimé,Chimie,B318,2026-03-30,16:00,17:30,confirmee
1468,Blot Andrée,Info,C832,2026-05-15,16:00,17:30,confirmee
1469,Pichon Frédéric,Chimie,E124,2026-05-09,11:00,12:30,confirmee
1470,Bailly Emmanuelle,Physique,C832,2026-05-14,14:00,15:30,confirmee
1471,Peltier Brigitte,Physique,E124,2026-04-18,09:00,10:30,confirmee
1472,Peltier Brigitte,Histoire,B318,2026-05-31,16:00,17:30,confirmee
1473,Gaudin Benjamin,Histoire,B436,2026-04-21,14:00,15:30,confirmee
1474,Collin Julien,Maths,A195,2026-05-08,10:00,11:30,confirmee
1475,Fouquet Valérie,Histoire,B436,2026-05-03,16:00,17:30,confirmee
1476,Michaud Guillaume,Chimie,C484,2026-05-11,12:00,13:30,confirmee
1477,Gauthier Lorraine,Maths,A548,2026-03-07,11:00,12:30,confirmee
1478,Cordier Émile,Chimie,A548,2026-05-07,14:00,15:30,confirmee
1479,Lévêque Aimé,Histoire,A793,2026-04-10,16:00,17:30,confirmee
1480,Cordier Émile,Chimie,A762,2026-04-23,14:00,15:30,confirmee
1481,Thibault Jérôme,Physique,E124,2026-04-22,09:00,10:30,confirmee
1482,Maréchal Christine,Info,A548,2026-05-08,12:00,13:30,annulee
1483,Clément Émilie,Info,B318,2026-03-14,13:00,14:30,confirmee
1484,Duval Clémence,Chimie,B436,2026-04-13,08:00,09:30,confirmee
1485,Duval Clémence,Maths,B318,2026-04-21,11:00,12:30,confirmee
1486,Vallée Christophe,Histoire,B218,2026-03-27,11:00,12:30,confirmee
1487,Leduc Xavier,Maths,A181,2026-05-18,08:00,09:30,confirmee
1488,Lecoq Maggie,Chimie,A137,2026-05-26,15:00,16:30,confirmee
1489,Buisson Jacqueline,Physique,C031,2026-05-05,13:00,14:30,en_attente
1490,Blot Andrée,Chimie,B218,2026-03-19,16:00,17:30,confirmee
1491,Gauthier Pénélope,Physique,E415,2026-05-30,09:00,10:30,en_attente
1492,Vallée Christophe,Chimie,C832,2026-03-06,15:00,16:30,confirmee
1493,Michaud Guillaume,Histoire,B259,2026-04-08,16:00,17:30,confirmee
1494,Fernandes Anouk,Histoire,C832,2026-04-12,12:00,13:30,en_attente
1495,Lecoq Maggie,Maths,B218,2026-05-22,13:00,14:30,confirmee
1496,Gaudin Benjamin,Histoire,B318,2026-03-11,13:00,14:30,en_attente
1497,Thibault Jérôme,Physique,C031,2026-03-22,13:00,14:30,en_attente
1498,Chrétien Susanne,Maths,C298,2026-05-14,10:00,11:30,en_attente
1499,Fournier Bertrand,Histoire,C484,2026-05-10,10:00,11:30,confirmee
1500,Gauthier Pénélope,Histoire,B218,2026-03-31,08:00,09:30,confirmee
1501,Fournier Bertrand,Chimie,B403,2026-03-11,10:00,11:30,confirmee
1502,Michaud Guillaume,Maths,C512,2026-04-25,14:00,15:30,en_attente
1503,Cousin Arnaude,Info,A762,2026-04-05,14:00,15:30,confirmee
1504,Bailly Emmanuelle,Physique,B436,2026-05-17,13:00,14:30,confirmee
1505,Blanchard François,Physique,B218,2026-04-15,10:00,11:30,confirmee
1506,Descamps Noël,Chimie,B318,2026-05-14,13:00,14:30,confirmee
1507,Marchand Augustin,Histoire,C484,2026-05-01,16:00,17:30,confirmee
1508,Marchand Augustin,Chimie,B949,2026-03-16,12:00,13:30,confirmee
1509,Mary Geneviève,Maths,B218,2026-04-29,14:00,15:30,confirmee
1510,Peltier Brigitte,Info,A137,2026-04-01,09:00,10:30,confirmee
1511,Michaud Guillaume,Maths,C298,2026-04-08,13:00,14:30,en_attente
1512,Lecoq Maggie,Histoire,A195,2026-05-13,10:00,11:30,confirmee
1513,Peltier Brigitte,Info,E124,2026-03-13,16:00,17:30,confirmee
1514,Marchand Augustin,Maths,A195,2026-03-17,12:00,13:30,confirmee
1515,Gauthier Pénélope,Maths,A793,2026-06-01,08:00,09:30,confirmee
1516,Chrétien Susanne,Physique,C512,2026-05-09,11:00,12:30,annulee
1517,Alexandre Danielle,Chimie,A762,2026-03-16,08:00,09:30,confirmee
1518,Cousin Arnaude,Maths,A793,2026-06-02,12:00,13:30,confirmee
1519,Fouquet Valérie,Info,A793,2026-04-24,14:00,15:30,confirmee
1520,Vincent Bertrand,Info,A137,2026-05-17,09:00,10:30,confirmee
1521,Thibault Jérôme,Maths,B403,2026-04-08,13:00,14:30,confirmee
1522,Gauthier Lorraine,Info,C832,2026-04-09,10:00,11:30,confirmee
1523,Blanchard François,Physique,A181,2026-04-17,10:00,11:30,confirmee
1524,Fournier Bertrand,Physique,A793,2026-04-04,08:00,09:30,en_attente
1525,Leduc Xavier,Histoire,C512,2026-03-15,13:00,14:30,en_attente
1526,Lecoq Maggie,Maths,B259,2026-05-31,09:00,10:30,confirmee
1527,Fournier Bertrand,Histoire,C832,2026-03-25,13:00,14:30,confirmee
1528,Duval Clémence,Histoire,C298,2026-05-10,11:00,12:30,confirmee
1529,Rocher Aimé,Histoire,A793,2026-03-06,10:00,11:30,en_attente
1530,Leduc Xavier,Physique,B403,2026-04-05,12:00,13:30,confirmee
1531,Lecoq Maggie,Histoire,E124,2026-04-03,09:00,10:30,en_attente
1532,Cousin Arnaude,Info,A181,2026-03-18,15:00,16:30,en_attente
1533,Collin Julien,Maths,C298,2026-04-25,08:00,09:30,confirmee
1534,Fouquet Valérie,Physique,A195,2026-04-16,11:00,12:30,confirmee
1535,Clément Émilie,Histoire,A793,2026-04-29,12:00,13:30,confirmee
1536,Vincent Bertrand,Histoire,C832,2026-04-24,12:00,13:30,en_attente
1537,Vincent Bertrand,Info,B259,2026-05-02,15:00,16:30,annulee
1538,Thibault Jérôme,Histoire,A793,2026-03-09,11:00,12:30,en_attente
1539,Chrétien Susanne,Maths,C031,2026-03-21,10:00,11:30,confirmee
1540,Gaudin Benjamin,Histoire,C843,2026-04-28,16:00,17:30,confirmee
1541,Blanchard François,Physique,A181,2026-05-04,12:00,13:30,confirmee
1542,Pichon Frédéric,Maths,E415,2026-03-17,11:00,12:30,en_attente
1543,Clément Émilie,Chimie,C512,2026-05-31,08:00,09:30,confirmee
1544,Peltier Brigitte,Chimie,C832,2026-03-25,11:00,12:30,confirmee
1545,Gauthier Pénélope,Maths,C031,2026-05-17,08:00,09:30,confirmee
1546,Clément Émilie,Maths,C031,2026-05-02,11:00,12:30,confirmee
1547,Lecoq Maggie,Maths,E124,2026-04-10,15:00,16:30,confirmee
1548,Duval Clémence,Physique,A762,2026-03-18,09:00,10:30,confirmee
1549,Collin Julien,Info,A793,2026-03-19,09:00,10:30,confirmee
1550,Fernandes Anouk,Maths,E124,2026-03-20,13:00,14:30,confirmee
1551,Duval Clémence,Maths,C484,2026-04-20,08:00,09:30,confirmee
1552,Duval Clémence,Histoire,C298,2026-04-30,15:00,16:30,confirmee
1553,Cousin Arnaude,Maths,C843,2026-06-01,09:00,10:30,confirmee
1554,Blanchard François,Histoire,B949,2026-04-01,09:00,10:30,confirmee
1555,Renaud Thomas,Maths,A548,2026-05-08,14:00,15:30,confirmee
1556,Descamps Noël,Histoire,B949,2026-05-29,13:00,14:30,confirmee
1557,Descamps Noël,Chimie,B403,2026-04-05,13:00,14:30,en_attente
1558,Marchand Augustin,Maths,C843,2026-03-14,13:00,14:30,confirmee
1559,Duval Clémence,Info,B949,2026-04-04,10:00,11:30,confirmee
1560,Gauthier Pénélope,Maths,B403,2026-04-26,12:00,13:30,confirmee
1561,Millet Denise,Chimie,C832,2026-05-23,09:00,10:30,confirmee
1562,Munoz Michelle,Maths,A181,2026-03-10,08:00,09:30,confirmee
1563,Blot Andrée,Physique,A762,2026-04-12,12:00,13:30,confirmee
1564,Peltier Brigitte,Maths,E415,2026-03-23,12:00,13:30,confirmee
1565,Blanchard François,Physique,A137,2026-03-06,14:00,15:30,confirmee
1566,Fouquet Valérie,Maths,A137,2026-03-25,15:00,16:30,confirmee
1567,Gauthier Lorraine,Chimie,B259,2026-05-31,16:00,17:30,confirmee
1568,Fernandes Anouk,Info,A195,2026-03-14,09:00,10:30,confirmee
1569,Vincent Bertrand,Info,C843,2026-04-05,11:00,12:30,confirmee
1570,Vincent Bertrand,Maths,C843,2026-05-01,16:00,17:30,confirmee
1571,Cordier Émile,Chimie,C031,2026-03-15,12:00,13:30,en_attente
1572,Bailly Emmanuelle,Physique,B318,2026-05-18,13:00,14:30,confirmee
1573,Maréchal Christine,Info,A137,2026-04-25,10:00,11:30,confirmee
1574,Fernandes Anouk,Chimie,C484,2026-03-17,11:00,12:30,confirmee
1575,Buisson Jacqueline,Maths,B259,2026-04-05,10:00,11:30,confirmee
1576,Clément Émilie,Histoire,C031,2026-05-12,10:00,11:30,confirmee
1577,Munoz Michelle,Physique,A762,2026-03-08,16:00,17:30,confirmee
1578,Gauthier Pénélope,Chimie,C031,2026-04-05,11:00,12:30,confirmee
1579,Lévêque Aimé,Info,C298,2026-05-22,09:00,10:30,confirmee
1580,Gauthier Lorraine,Maths,E415,2026-04-04,11:00,12:30,confirmee
1581,Blot Andrée,Histoire,A195,2026-05-01,12:00,13:30,confirmee
1582,Gauthier Lorraine,Chimie,C031,2026-04-03,13:00,14:30,confirmee
1583,Bailly Emmanuelle,Maths,B218,2026-03-07,10:00,11:30,confirmee
1584,Descamps Noël,Maths,B403,2026-03-29,13:00,14:30,confirmee
1585,Cordier Émile,Info,C832,2026-05-04,14:00,15:30,confirmee
1586,Gauthier Pénélope,Chimie,A181,2026-05-12,13:00,14:30,confirmee
1587,Chrétien Susanne,Physique,B218,2026-04-21,08:00,09:30,annulee
1588,Pichon Frédéric,Histoire,A181,2026-05-06,11:00,12:30,confirmee
1589,Chrétien Susanne,Maths,B949,2026-04-10,10:00,11:30,confirmee
1590,Alexandre Danielle,Chimie,A137,2026-06-02,16:00,17:30,confirmee
1591,Chrétien Susanne,Info,A181,2026-03-15,11:00,12:30,confirmee
1592,Vallée Christophe,Physique,A137,2026-03-24,14:00,15:30,confirmee
1593,Michaud Guillaume,Histoire,A195,2026-04-01,16:00,17:30,annulee
1594,Blanchard François,Physique,B259,2026-04-17,11:00,12:30,confirmee
1595,Fournier Bertrand,Histoire,B259,2026-05-10,16:00,17:30,confirmee
1596,Rocher Aimé,Chimie,A548,2026-05-30,13:00,14:30,confirmee
1597,Gaudin Benjamin,Info,C843,2026-04-22,12:00,13:30,confirmee
1598,Gauthier Lorraine,Chimie,C031,2026-05-26,14:00,15:30,confirmee
1599,Vallée Christophe,Histoire,B318,2026-04-22,09:00,10:30,confirmee
1600,Cordier Émile,Chimie,B949,2026-04-01,10:00,11:30,confirmee
1601,Bailly Emmanuelle,Histoire,E124,2026-05-02,11:00,12:30,en_attente
1602,Blanchard François,Info,C843,2026-05-12,08:00,09:30,confirmee
1603,Collin Julien,Info,B403,2026-03-09,10:00,11:30,confirmee
1604,Blot Andrée,Physique,A548,2026-03-13,15:00,16:30,confirmee
1605,Gaudin Benjamin,Chimie,A762,2026-04-22,11:00,12:30,confirmee
1606,Vincent Bertrand,Chimie,C031,2026-04-10,14:00,15:30,confirmee
1607,Michaud Guillaume,Info,B218,2026-04-18,12:00,13:30,confirmee
1608,Michaud Guillaume,Histoire,B403,2026-05-31,11:00,12:30,confirmee
1609,Bailly Emmanuelle,Histoire,A793,2026-03-24,09:00,10:30,confirmee
1610,Gauthier Pénélope,Info,A548,2026-03-05,08:00,09:30,confirmee
1611,Leduc Xavier,Info,C512,2026-05-02,09:00,10:30,confirmee
1612,Thibault Jérôme,Physique,B403,2026-05-07,10:00,11:30,confirmee
1613,Collin Julien,Info,A195,2026-04-23,15:00,16:30,confirmee
1614,Renaud Thomas,Physique,E124,2026-03-25,14:00,15:30,annulee
1615,Marchand Augustin,Info,A137,2026-05-08,11:00,12:30,confirmee
1616,Lévêque Aimé,Info,B949,2026-05-12,16:00,17:30,confirmee
1617,Lévêque Aimé,Info,B259,2026-04-01,11:00,12:30,en_attente
1618,Collin Julien,Chimie,C484,2026-05-05,10:00,11:30,confirmee
1619,Millet Denise,Physique,A181,2026-06-02,15:00,16:30,confirmee
1620,Alexandre Danielle,Histoire,B436,2026-04-10,09:00,10:30,confirmee
1621,Clément Émilie,Histoire,B436,2026-03-20,10:00,11:30,confirmee
1622,Cordier Émile,Histoire,C512,2026-05-18,12:00,13:30,confirmee
1623,Vincent Bertrand,Chimie,E415,2026-03-10,14:00,15:30,confirmee
1624,Buisson Jacqueline,Chimie,C484,2026-05-04,08:00,09:30,en_attente
1625,Pichon Frédéric,Physique,C298,2026-03-16,09:00,10:30,confirmee
1626,Rocher Aimé,Physique,C484,2026-05-18,15:00,16:30,confirmee
1627,Rocher Aimé,Info,A762,2026-04-21,12:00,13:30,confirmee
1628,Mary Geneviève,Maths,C843,2026-04-20,15:00,16:30,confirmee
1629,Lecoq Maggie,Chimie,C832,2026-03-14,13:00,14:30,confirmee
1630,Peltier Brigitte,Physique,A793,2026-03-18,11:00,12:30,confirmee
1631,Pichon Frédéric,Maths,B949,2026-05-02,09:00,10:30,en_attente
1632,Cordier Émile,Physique,C512,2026-04-30,14:00,15:30,en_attente
1633,Renaud Thomas,Info,C843,2026-04-14,11:00,12:30,confirmee
1634,Blanchard François,Physique,B218,2026-05-12,12:00,13:30,confirmee
1635,Gauthier Pénélope,Chimie,B259,2026-04-04,09:00,10:30,confirmee
1636,Michaud Guillaume,Chimie,A195,2026-04-06,13:00,14:30,confirmee
1637,Descamps Noël,Histoire,A793,2026-04-03,13:00,14:30,confirmee
1638,Michaud Guillaume,Histoire,B259,2026-05-29,13:00,14:30,confirmee
1639,Collin Julien,Histoire,C298,2026-04-28,14:00,15:30,confirmee
1640,Fouquet Valérie,Histoire,E124,2026-05-28,14:00,15:30,confirmee
1641,Mary Geneviève,Chimie,A195,2026-03-17,08:00,09:30,confirmee
1642,Michaud Guillaume,Maths,C512,2026-03-20,09:00,10:30,confirmee
1643,Buisson Jacqueline,Chimie,C298,2026-03-10,16:00,17:30,confirmee
1644,Munoz Michelle,Chimie,B218,2026-04-19,12:00,13:30,confirmee
1645,Vallée Christophe,Histoire,C512,2026-04-28,15:00,16:30,confirmee
1646,Clément Émilie,Histoire,C512,2026-03-30,09:00,10:30,confirmee
1647,Blanchard François,Maths,A195,2026-03-12,09:00,10:30,confirmee
1648,Bailly Emmanuelle,Physique,C512,2026-05-05,15:00,16:30,confirmee
1649,Lévêque Aimé,Info,A181,2026-05-03,12:00,13:30,confirmee
1650,Fouquet Valérie,Maths,B403,2026-05-08,09:00,10:30,confirmee
1651,Fournier Bertrand,Chimie,B318,2026-04-29,09:00,10:30,en_attente
1652,Gaudin Benjamin,Maths,C512,2026-05-14,16:00,17:30,confirmee
1653,Lecoq Maggie,Maths,A548,2026-05-24,15:00,16:30,confirmee
1654,Blanchard François,Maths,E124,2026-05-19,13:00,14:30,en_attente
1655,Fernandes Anouk,Maths,B949,2026-06-02,11:00,12:30,confirmee
1656,Fernandes Anouk,Chimie,B403,2026-06-01,11:00,12:30,confirmee
1657,Munoz Michelle,Histoire,B259,2026-04-19,14:00,15:30,confirmee
1658,Marchand Augustin,Physique,B436,2026-04-24,13:00,14:30,annulee
1659,Millet Denise,Physique,B949,2026-03-11,15:00,16:30,confirmee
1660,Clément Émilie,Chimie,C484,2026-04-13,11:00,12:30,confirmee
1661,Blanchard François,Chimie,C031,2026-04-04,09:00,10:30,confirmee
1662,Munoz Michelle,Histoire,B949,2026-04-22,12:00,13:30,confirmee
1663,Leduc Xavier,Maths,A793,2026-05-28,09:00,10:30,confirmee
1664,Cousin Arnaude,Physique,C512,2026-04-29,14:00,15:30,confirmee
1665,Leduc Xavier,Histoire,A762,2026-04-26,15:00,16:30,en_attente
1666,Gauthier Lorraine,Physique,A548,2026-04-29,08:00,09:30,confirmee
1667,Blanchard François,Chimie,C512,2026-05-04,09:00,10:30,confirmee
1668,Rocher Aimé,Histoire,B436,2026-04-06,08:00,09:30,confirmee
1669,Vincent Bertrand,Chimie,A548,2026-05-24,10:00,11:30,confirmee
1670,Chrétien Susanne,Info,C843,2026-05-27,16:00,17:30,en_attente
1671,Fournier Bertrand,Info,A793,2026-05-01,13:00,14:30,confirmee
1672,Peltier Brigitte,Maths,B259,2026-03-06,15:00,16:30,confirmee
1673,Marchand Augustin,Physique,B436,2026-04-10,10:00,11:30,confirmee
1674,Buisson Jacqueline,Info,C832,2026-05-25,11:00,12:30,confirmee
1675,Collin Julien,Physique,A181,2026-04-11,12:00,13:30,confirmee
1676,Lecoq Maggie,Maths,C512,2026-04-21,16:00,17:30,confirmee
1677,Gauthier Pénélope,Chimie,C298,2026-03-11,11:00,12:30,en_attente
1678,Fouquet Valérie,Chimie,C031,2026-03-20,14:00,15:30,annulee
1679,Rocher Aimé,Histoire,A548,2026-03-20,09:00,10:30,en_attente
1680,Alexandre Danielle,Info,A195,2026-04-12,12:00,13:30,confirmee
1681,Gauthier Lorraine,Chimie,C512,2026-04-01,13:00,14:30,confirmee
1682,Pichon Frédéric,Physique,C031,2026-04-19,08:00,09:30,confirmee
1683,Bailly Emmanuelle,Physique,A137,2026-04-06,14:00,15:30,confirmee
1684,Renaud Thomas,Physique,C832,2026-03-10,15:00,16:30,confirmee
1685,Thibault Jérôme,Maths,E415,2026-04-18,10:00,11:30,en_attente
1686,Michaud Guillaume,Maths,B318,2026-03-08,13:00,14:30,confirmee
1687,Fernandes Anouk,Chimie,E415,2026-04-27,10:00,11:30,confirmee
1688,Blanchard François,Physique,E124,2026-03-26,14:00,15:30,confirmee
1689,Vincent Bertrand,Info,B949,2026-03-11,16:00,17:30,confirmee
1690,Pichon Frédéric,Physique,C512,2026-05-06,14:00,15:30,confirmee
1691,Lévêque Aimé,Histoire,B403,2026-05-16,13:00,14:30,confirmee
1692,Buisson Jacqueline,Physique,A762,2026-04-30,11:00,12:30,confirmee
1693,Clément Émilie,Histoire,B318,2026-03-07,10:00,11:30,en_attente
1694,Buisson Jacqueline,Maths,C843,2026-04-05,10:00,11:30,en_attente
1695,Maréchal Christine,Physique,A181,2026-04-19,12:00,13:30,confirmee
1696,Lecoq Maggie,Histoire,E415,2026-03-05,10:00,11:30,confirmee
1697,Bailly Emmanuelle,Physique,C512,2026-04-25,12:00,13:30,confirmee
1698,Cordier Émile,Chimie,A195,2026-04-06,14:00,15:30,confirmee
1699,Fernandes Anouk,Info,A762,2026-05-02,12:00,13:30,confirmee
1700,Vallée Christophe,Chimie,E415,2026-05-24,09:00,10:30,confirmee
1701,Mary Geneviève,Maths,B436,2026-06-01,10:00,11:30,confirmee
1702,Millet Denise,Chimie,C298,2026-06-02,09:00,10:30,confirmee
1703,Ferreira Martin,Maths,E124,2026-06-02,08:00,09:30,confirmee
1704,Bailly Emmanuelle,Maths,C832,2026-03-22,09:00,10:30,confirmee
1705,Fernandes Anouk,Physique,A793,2026-05-05,08:00,09:30,confirmee
1706,Michaud Guillaume,Maths,A793,2026-04-05,15:00,16:30,en_attente
1707,Millet Denise,Chimie,B218,2026-05-05,14:00,15:30,confirmee
1708,Gaudin Benjamin,Chimie,B403,2026-04-28,12:00,13:30,en_attente
1709,Gauthier Pénélope,Physique,C298,2026-04-04,13:00,14:30,confirmee
1710,Fouquet Valérie,Chimie,A548,2026-05-05,15:00,16:30,en_attente
1711,Pichon Frédéric,Chimie,B318,2026-04-21,16:00,17:30,annulee
1712,Cousin Arnaude,Maths,B436,2026-03-17,13:00,14:30,confirmee
1713,Blanchard François,Physique,A548,2026-05-18,12:00,13:30,annulee
1714,Gauthier Lorraine,Maths,E415,2026-03-17,13:00,14:30,confirmee
1715,Millet Denise,Chimie,B318,2026-03-06,15:00,16:30,confirmee
1716,Marchand Augustin,Histoire,B436,2026-04-20,16:00,17:30,confirmee
1717,Michaud Guillaume,Physique,A548,2026-04-20,08:00,09:30,annulee
1718,Fernandes Anouk,Physique,A195,2026-04-28,11:00,12:30,confirmee
1719,Chrétien Susanne,Chimie,A793,2026-05-24,14:00,15:30,en_attente
1720,Ferreira Martin,Physique,C832,2026-04-07,15:00,16:30,confirmee
1721,Collin Julien,Chimie,C843,2026-05-16,14:00,15:30,en_attente
1722,Marchand Augustin,Chimie,C512,2026-04-02,15:00,16:30,confirmee
1723,Leduc Xavier,Maths,A762,2026-04-21,16:00,17:30,en_attente
1724,Vallée Christophe,Physique,A793,2026-03-17,15:00,16:30,confirmee
1725,Munoz Michelle,Maths,B318,2026-05-15,11:00,12:30,confirmee
1726,Buisson Jacqueline,Maths,A181,2026-03-17,16:00,17:30,confirmee
1727,Chrétien Susanne,Physique,B259,2026-03-06,12:00,13:30,en_attente
1728,Cordier Émile,Chimie,A548,2026-03-22,09:00,10:30,confirmee
1729,Lecoq Maggie,Maths,B949,2026-05-04,14:00,15:30,confirmee
1730,Bailly Emmanuelle,Info,B259,2026-05-23,08:00,09:30,confirmee
1731,Fernandes Anouk,Chimie,B403,2026-04-04,14:00,15:30,confirmee
1732,Fernandes Anouk,Histoire,B218,2026-03-16,15:00,16:30,annulee
1733,Blot Andrée,Physique,A548,2026-05-12,14:00,15:30,confirmee
1734,Blot Andrée,Maths,A137,2026-04-30,15:00,16:30,confirmee
1735,Clément Émilie,Physique,C843,2026-04-28,12:00,13:30,confirmee
1736,Descamps Noël,Chimie,E415,2026-04-07,09:00,10:30,confirmee
1737,Blot Andrée,Info,C832,2026-05-12,08:00,09:30,annulee
1738,Lévêque Aimé,Maths,E415,2026-03-23,14:00,15:30,en_attente
1739,Cordier Émile,Info,C832,2026-03-06,13:00,14:30,confirmee
1740,Duval Clémence,Info,B218,2026-03-21,10:00,11:30,confirmee
1741,Lévêque Aimé,Physique,A195,2026-04-26,15:00,16:30,confirmee
1742,Blanchard François,Info,C512,2026-04-20,14:00,15:30,confirmee
1743,Rocher Aimé,Physique,A195,2026-03-07,11:00,12:30,confirmee
1744,Munoz Michelle,Maths,B218,2026-05-09,09:00,10:30,confirmee
1745,Munoz Michelle,Info,B436,2026-03-23,13:00,14:30,annulee
1746,Blot Andrée,Histoire,E415,2026-04-17,16:00,17:30,confirmee
1747,Blot Andrée,Chimie,C298,2026-05-23,12:00,13:30,confirmee
1748,Fournier Bertrand,Maths,E124,2026-04-05,09:00,10:30,confirmee
1749,Fernandes Anouk,Physique,B949,2026-04-06,13:00,14:30,confirmee
1750,Peltier Brigitte,Info,A548,2026-05-21,13:00,14:30,confirmee
1751,Duval Clémence,Histoire,C031,2026-04-14,10:00,11:30,confirmee
1752,Cordier Émile,Chimie,B436,2026-04-09,12:00,13:30,en_attente
1753,Thibault Jérôme,Physique,B403,2026-05-22,15:00,16:30,confirmee
1754,Mary Geneviève,Histoire,A762,2026-04-13,16:00,17:30,confirmee
1755,Vincent Bertrand,Info,C031,2026-03-09,09:00,10:30,en_attente
1756,Peltier Brigitte,Histoire,A793,2026-03-27,14:00,15:30,confirmee
1757,Munoz Michelle,Info,B436,2026-03-19,12:00,13:30,confirmee
1758,Gauthier Lorraine,Maths,B403,2026-05-25,16:00,17:30,annulee
1759,Renaud Thomas,Physique,B259,2026-05-07,16:00,17:30,confirmee
1760,Thibault Jérôme,Physique,C031,2026-05-16,12:00,13:30,en_attente
1761,Blot Andrée,Chimie,C298,2026-03-25,10:00,11:30,confirmee
1762,Gaudin Benjamin,Physique,A548,2026-05-17,09:00,10:30,confirmee
1763,Blanchard François,Chimie,E415,2026-03-18,16:00,17:30,confirmee
1764,Pichon Frédéric,Chimie,A195,2026-05-12,08:00,09:30,confirmee
1765,Duval Clémence,Histoire,C031,2026-03-30,10:00,11:30,confirmee
1766,Clément Émilie,Chimie,A548,2026-04-22,13:00,14:30,confirmee
1767,Blanchard François,Histoire,C832,2026-03-05,09:00,10:30,confirmee
1768,Cordier Émile,Histoire,B436,2026-04-09,15:00,16:30,en_attente
1769,Mary Geneviève,Chimie,C298,2026-05-06,09:00,10:30,confirmee
1770,Gaudin Benjamin,Maths,C832,2026-04-21,16:00,17:30,confirmee
1771,Blot Andrée,Histoire,A762,2026-03-23,12:00,13:30,en_attente
1772,Descamps Noël,Chimie,A181,2026-04-04,11:00,12:30,confirmee
1773,Maréchal Christine,Physique,B403,2026-03-30,10:00,11:30,confirmee
1774,Fernandes Anouk,Physique,C484,2026-04-24,13:00,14:30,confirmee
1775,Gaudin Benjamin,Chimie,A762,2026-03-19,13:00,14:30,confirmee
1776,Descamps Noël,Histoire,A548,2026-05-20,12:00,13:30,confirmee
1777,Descamps Noël,Chimie,B403,2026-03-18,10:00,11:30,confirmee
1778,Thibault Jérôme,Histoire,A195,2026-04-12,09:00,10:30,confirmee
1779,Lecoq Maggie,Physique,B318,2026-04-01,09:00,10:30,confirmee
1780,Cordier Émile,Info,A793,2026-05-15,12:00,13:30,confirmee
1781,Collin Julien,Histoire,A195,2026-04-18,10:00,11:30,confirmee
1782,Chrétien Susanne,Physique,E124,2026-05-27,14:00,15:30,annulee
1783,Lévêque Aimé,Physique,B949,2026-05-10,11:00,12:30,en_attente
1784,Millet Denise,Info,B259,2026-04-24,12:00,13:30,confirmee
1785,Alexandre Danielle,Maths,C298,2026-04-22,08:00,09:30,confirmee
1786,Fernandes Anouk,Histoire,C512,2026-06-01,13:00,14:30,confirmee
